document_id,clean_text,sentiment
898,"action movies biggest selling point hand hand combat done exceptionally well use environment camera movement added flow intensity scene

character development interactions also fine criticism final fight got bit cgiheavy really didnt need super fantastical elements definitely took away character development story building kind felt like higherups said marvel movie needs something grandiose despite rest film kept grounded

other fact side character able pull mvp hit thin air movie enjoyable truly breathtaking scenes theres plenty memorable martial arts scenes go around growing kung fu movies think youll enjoy much",Positive
899,shangchi instantly entered top  marvel movies much adore movie visuals beautiful villain compelling last sequence isnt predictable superhero movies often characters level depth often missing supporting characters superhero movies pleased didnt marginalize xialing wouldve easy dont know much different disciplines martial arts seems similar avatar last airbender drew inspiration different real world fighting styles different fighters movie compare acting movies consider best produced marvel infinity war ragnarok winter soldier etc shangchi notch blows every marvel movie water comes action choreography bus scene first act easily become favorite sequence marvel film origin films often fall traps shangchi doesnt maybe many didnt know much character even typical tropes like training sequences done better shangchi story didnt linger youth much,Positive
900,ive got unlimited screening   best marvel action origin film mcu u love action fantasy film ur film,Positive
902,good loved exciting funny visually stunning likeable characters amazing action sequences recommend,Positive
903,"didnt high hope going neither simu awkwafina superhero movie casting material mandarin controversial villain choice pleasantly surprised good shangchi was

the chemistry simu awkwafina exceptional tony leungs casting notmandarin aka xu wenwu amazing one best villains marvel ever seen villain whose motivation actually believable relatable oh actual mandarin also comical gold

plus fighting scenes absolutely amazing first halfs martial art scenes par martial arts classics later half well typical marvel cgi stuff quite eye candies

sure less developed character arcs like shangchis sister overall excellent movie wont disappoint",Positive
904,great really review short,Positive
905,boring nothing specialpredictable nonsense flash substance fight scenes laughable aquavelva needs retirehorrible actress marvel stopped endgame,Positive
906,"shangchi legend ten rings nd mcu movie returning cinemas world way get back game many marvelmcu films good bad

the good remarkable factor coreography actionfight sequences fluid exagerated

the soundtrack another amazing factor talking mixture cultures really felt black panther vibes one engage marvel non marvel fans there

regards plot one emotional lot heart power

the cgi effects point biggest fear sometimes let mcu films

the bad shang chi along side cast lacks good reliable acting combining signature forced jokes little annoying see

althought plot simple little predictable overall enjoyable

final thoughts despite forced acting must watch movie definitely engage audience assets",Positive
907,arrived home cinema whilst seen majority mcu movies many times hope never see one beyond people give high ratings good actions scenes generated  stars thats far goes like ben kingsley character movie  completely place ridiculous story line however add funniest part movie thought apes original planet apes films actually apes wife big mcu fan also thought poor  year old son thought ok proud recognising wong  abomination going cheer watching  face fu manchu  thats go proper villain,Positive
909,"amazing movie really visual treat audience

shangchi deserves best solo hero movie 

visual effects best super powers shang chi really good

dont miss  post credit scenes marvel forever",Positive
910,best marvel film seen besides endgame bring whole new feeling mcu pays tenfold much else say,Positive
911,didnt know movie skeptical ill tell u wont regret best movie covid times,Positive
912,cgi story telling world character development ones gave bad rating clearly  taste probably watch movie movie made people shang chi fans marvel stepped happy,Positive
913,amazing visuals phenomenal fight choreography genuinely interesting story never knew character shang chi already become favourite mine really hope shows dr strange multiverse madness,Positive
914,visually stunning awesome fight scenes many easter eggs,Positive
916,"movie disappointing poorly made seem thought bewildered find movie widely liked mcu fanbase saddened find even friends liked movie ive seen film praised good characters humor fight scenes storytelling strongly disagree almost praise movie admit things praise movie whatever far between

this movie decent choreography fights third fights pleasing eye however enjoyed  fights lead actor simu liu main focus fights simu liu background martial arts able fight choreography without movie resorting overly zoomy shaky camera  cuts per movement plagues mc movies sadly rest fights typical marvel cutty fights gross mush group fights discernible stakes

the main character actually good moments felt like good person actually cause casualties double digits unlike recent heroes personality decisions make little sense bad guy many problems establish character make things character sadly characters could carry due fact characters movie either soulless things useless unfunny jokes characters exposition shove throats made decisions move plot onwards saddened greatly rather like lot actors movie

there  jokes whole movie found even remotely funny besides jokes bad lazy usually ruining mood scene carrying far long due large amount jokes little amount comedic relief funny characters seemed tasteless unfunny annoying

the story told inherently bad rely hollow dialog carry along characters really expanded upon seem vesicles bad move workin enjoy watching movie however enjoy bashing friends making fun exfriends liking",Positive
917,today watched find nothing special nothing new extraordinary,Positive
918,decided go blind movie loved every thing movie humour acting characters fight scenes go watch movie,Positive
919,im super happy say marvels newest movie outing shangchi legend ten rings hilarious action packed cgi thrill ride fantastic one seeing black widow worried marveldisney started shifting focus ambitious tv mini series projects left quality movies behind im confident isnt case sets visuals costumes choreography score acting directing top notch shot feels fresh visually stunning joke emotion land action amazing first big set piece involving shangchi simu liu best friend awkwafina bus ride work gone horribly wrong hooks instantly either awe incredible fight choreography laughing perfectly timed jokes really doesnt let either category going forward cant believe much loved pairing characters choice make romantic love different real feel characters mcu often marvels problem reliance personality traits heroes funny jerks confidence bumbling idiots thrust power main character naturally good person hes comfortable best friend power comes accepts never truly stops doesnt learn lesson rolls punches almost goes actor simu liu brings extra dose likability role along chemistry shares awkwafina makes friendship believable theres even great references cameos credit scenes fans looking course problems biggest big cgi slug fest ending plagues types films truly needed smaller mess cgi times feels little big rushed characters instantly know understand things accept everything ease easy look much fun youll,Positive
920,"positive great casting simu liu tony lueng especially tony lueng look badass great acting skill

youve already heard people praising films action choreography welldeserved doesnt many cut scenes like many mcu fighting scenes

this film felt completely unique weve seen mcu already

props beautiful cinematography soundtrack well great

the first two act incredible amazing showing life shangchi wenwu meet wife etc type act something mcu usually doesnt have

this film open mcu new world myth creature many evil organization mystery ten rings

negative casting stellar aside one person didnt care razor fist cough cough everybody played roles perfection

the jokes may funny people funny me

the issue shangchi third act bad felt detracting first rds movie established become every mcu logic partcgi battle took away great handtohand action stunt work expected film genre

character universe

imo great way introduce new hero great martial art fight scenes great characters looking forward shangchi also wenwu

not top tier film movie industry top tier film mcu standalone movies",Positive
921,"seen trailer  marvel action movie shangchi legend ten rings must admit course going watch feared would another runofthemilloverthetopcgifestbutbarredofpropercontents marvel movie yet opted sit watch notion marvel movie also cast starred it

and yeah movie top terms cgi course marvel movie luckily movie broke formula archetypical marvel movie actually turned best marvel movie far well least opinion well storyline fact mixed asian culture lore marvel cinematic universe much needed addition otherwise westernfocused series movies

the storyline told shangchi legend ten rings written dave callaham destin daniel cretton andrew lanham certainly entertaining movie didnt really dull moment despite fact movie ran  minutes thoroughly enjoyed entire movie beginning end storyline proper contents also included interesting characters creatures

visually shangchi legend ten rings blew away cgi team really worked magic movie brought life visually fulfilling way lots nice details jawdropping special effects creature designs movie charts really enjoyed seeing brought life screen

the character gallery shangchi legend ten rings interesting applies villain good guy side

and great cast ensemble put together shangchi legend ten rings likes asian cinema heavy weighters tony chiuwai leung michelle yeoh wah yuen movie also nicely carried simu liu familiar prior movie also awkwafina movie brilliant put spot performance comedy sidekick character interesting nice see ben kingsley return reprise character trevor slattery

shangchi legend ten rings good combination action narrative storytelling made wholesome movie said action sequences breathtaking behold nicely choreographed executed screen taking traditional wuxia elements seen asian movies mixing archetypical marvel westernbased superhero movies

i genuinely entertained shangchi legend ten rings certainly movie bolsters marvels hold movies tend super flashy spectacular effects rather hollow terms proper entertainment storytelling

my rating shangchi legend ten rings lands welldeserved nine ten stars director destin denial cretton ensured  movie takes role single best marvel movie date",Positive
922,say hollywood pretty honest movie tells woman badass tough strong  always play second fiddle outraging although plot mess movie place  true message came across mother sister strongest characters yet mother give powers married horrible man daughter  despite overlooked life mustered strength motivation become great fighter although way stronger brother ended nothing brother master rings real slap face every woman every girl going watch movie oh mentioned awful plot,Positive
923,marvel movie disappointed movie ever seen,Positive
924,"average martial art flick falls short super hero film movie isnt english first act promising nd act boring last act saved movie absolute fail character development weak build fight scenes enough conflict dull storylineprotagonistplot

cant really say much good film seemed miss every mark promising moments enough build meaningful conflict hard stay invested half movie isnt english fight scenes werent great didnt quite feel like marvel film yet didnt quite deliver martial arts film everything makes superhero film martial art film good missing lots ways could went better seemed rushed bad writing budget perhaps",Positive
926,story ten rings weapons used thousands years take power control shang chi  simu liu chang xi  accidentally gets pulled history cant turn back costars awkwafina tony leung winners tons film festival awards also ben kingsley oscar gandhi although looks different may recognize kingsley role marvel story disney theres good mix adventure violence animation levitation jokes sprinkled bad guys collecting pendants power cannot allowed gether surprisingly couple swears giving pg rating meet good people want help journey evil people want destroy fun special effects directed destin cretton chang xi character created steve englehart jim starlin quite good,Positive
927,yes put kungfu dj  instrumental music awsome graphics blender im gonna chug even turns broccoli walnut smoothee  kashayam native language story plain things didnt make noticeable grand welcome new avengers hopefully inductee,Positive
928,"acting good story easy follow visuals amazing fight scenes really fun watch highly recommend

this great action movie add collection hope see simu liu movies

awkwafina great usual love",Positive
929,must say definitely one better marvel instalments fantastic thrill ride start finish ancient world chinese martial arts intertwines ever developing marvel universe  jackie chan like martial arts brings comedy fight scenes mite looking new hidden dragon simu liu mite possess potential fill martial arts void left behind masters lee  chan  li  yen ten rings powerful yet power lies within wielder balance good evil depend wears  hidden worlds  mythical dragons  magic  sorcery enough repel ancient evil buried time  rings possessed new spirit hidden heritage ancient people brilliantly executed adventure gives hope marvel universe say future projects getting worried,Positive
930,"absolutely beautiful photography history effects

the coreography even made want start practicing kung fu

id given  marvel part end ruined dumb ",Positive
932,"im pretty well aware im late party wasnt interested first think high ratings scores stronger urge think like well theres harm watching well honest pretty decent mcu touch jackie chans police story series elements wire fu find crouching tiger hidden dragon hero know ancient china settings pretty intense first gets little boring middle becomes actionpacked third act though going little bit rushed cgi pretty standard mcu standard means good great terrible love simu really looks like hes fun role hes given awkwafinas character isnt annoying thought would usual like ive saying mcu jokes cringey dont land good best tho dont know guys maybe youll find funny youd laugh ass smile little knows find yourself

",Positive
934,"typically theres line drawn mixing genres certain degree shangchi legend could easily categorized another knockoff crouching tiger hidden dragon type chinese legend tale

but thankfully marvel  able avoid mistake achieved making sure meld best aspects chinese martial arts culture best aspects marvel universe superhero tenets

i wont include spoilers suffice say turned epic display action fantasy thriller enough lighter humor come across try hard cheesy

in youre fan chinese martial arts fantasylegend marvel universe almost definitely enjoy easily see imho becoming classic",Positive
935,world mcu movies getting predictable thought great way mix amazing way introduce one lesser known characters within marvel universe ,Positive
936,"marvel movie year good every point visual effects martial arts fight scenes loved cast landscapes story direction soundtrack on

i expecting good watch impressed

i recommend movie everyone",Positive
937,best action sequences mceu love movie characters stuff happening best action movie marvel universe without doubt crazy af great great great movie,Positive
938,pleasantly surprised twist turns plot great acting great script good movie well balanced storyline spectacular special effects great martial arts scenes also liked comedy,Positive
942,"introduction new superheroes cinematic universe always accompanied reactions audience people familiar comics take long time adapt new characters screen time everyone knew even thor guardians galaxy cleverly introduced humor develop inherent style comedy adventure asian rental profit middle kingdom brings lot director destin daniel cretton raised comics dusty shelf

before us seems typical marvel movie largescale avengers perceived dryly narrowly easter eggs course shooting everywhere yes cameos pleasantly delight fans tape separately shangchi legend postscript mcu would turned much better seed plot opening story ten rings serves explanation artifact representation antagonist

the amusement ride introduces us shangchi girlfriend katie introduction characters accompanied routine episodes leading showdown kung fu style order somehow entice excitement inherent kvm films story return homeland fight ghosts past clouding mind main villain give journey disclosure hero constant flashbacks somehow clarify situation hence uncomfortable perception

it unexpected meet emil blonsky  aka abomination thirteen years passed since incredible hulk meet vivid colorful underground battles heroes complement story general view universe thanos snap add shangchi magic branch cme wong meets us portal rings fight past disclosure ancient legend accompanied drama regular flashbacks funny play mandarin events third iron man actually trevor slattery visited plot mcu series

the picture tries ascribe events already known either playfully playing previous films approaching new artifact seriousness key location reveals prophecy explains legend ancient evil sends us narnia seriously magical land fantastic creatures newt scamander already left refers family adventure films struggle good evil addition chronicle narnia bridge terabithia spiderwick chronicles inkheart jumanji like marvel cinematic universe epic fight end  demonstrating power rings setting path warrior

entertainment set show action magical world battles acceptance past sense connection previous films despite references cameos film taken individual project postcredits scene already reveals familiar faces attributes ten rings common magical artifacts kamar taj

actor simu liu looked simple new example first performance doctor strange accompanied already familiar benedict cumberbatch shangchi boast target audience already thinned noticeably addition eternal problem mcu raised  one knew threat except heroes new picture okay nick fury skrulls ancient one doctor strange massive threat actually somehow react thanos click general stepping rake ignoring rules",Positive
943,really enjoyed one story line quite straight forward movie less pretentious lot grace point nods crouching tiger hidden dragon colour scheme action scenes absolutely amazing great cast funny awkwafina please dont start playing typecharacter roles would say one favourite marvel movies,Positive
944,"didnt expect really good movie really good really enjoyed even comedy it

if marvel fan really watch",Positive
945,"endgame mcu welldeserved success  continue clear kevin feige want quit course unfortunately say film show avengers spectacle really convinced far thats hoping shangchi  score points spectacular action scenes inspired asian cinema watching movie im unfortunately anything enthusiastic shangchi great action rest

shaun best friend katy searching meaning life suddenly shauns father powerful mafia boss magical rings possession visits son reason shaun trained killer wanted different life sadly father cannot accept 

ill spoil small details opinion shangchi film really spoiled made like almost every typical superhero film

first lets get action received much critical acclaim yes choreographies really impressive beautiful look first two thirds something lot mcu movies dont well really appreciate action finale approaching action quickly subsides unfortunately needed big cgi battle festival big creatures apocalyptic events exactly already dealt critically civil war marvel keeps falling old superherocliché avengersfilms decision perfectly fine especially infinity war endgame stand alone films keep asking avengers spiderman doctor strange captain marvel

shangchi would worked much better finale personal battle shaun dad instead need gigantic demons cgi battles even green screen work always good opinion quickly looks artificial fake matter think matrix sequels fight scenes much impressive often used cgi needed lets watch asian martial arts films bruce lee jackie chan hardly ever computer trickery films shot moment rather watch john wickfilms want see spectacular handmade action shangchi unfortunately little offer apart action 

the story absolute runofthemill cliché stuff rather parodied many films classic outsider problems father still learn lot already good could easily girlfriend katy necessary sidekick knocks obvious jokes viewer get lost drama everything forced unnatural bored death marvel films particular supposed fun entertaining shangchi wants repeat black panther success shows superhero white case asian origin thats great important end mustnt forget film cannot judged solely basis intentions even black panther average many fans end could offer bit interesting story elements me

the mcu currently suffering trivial mass taste identity everything came endgame described one word safe shangchi also designed way many people possible enjoy film wants dark cool time also childfriendly funny

another problem way perfect protagonists new mcu works often solve problems within one film end movie example shangchi practically nothing improve tony stark peter parker fight work every film often reach goal end film makes characters exciting many ways opinion characters shangchi superficial problems may heartbreaking violent paper execution doesnt seem anything real typical movie feels like typical movie sounds like typical movie

the actors may reason didnt find acting performances really convincing interesting yes lead actor simu liu physically capable great stunts really appreciate comes acting well applies everyone cast except maybe tony leung chiu wai plays shauns father job well he´s business quite theres also surprise guest previous marvel movie wont name separately ive rarely seen pointless character movie character marvel kevin feige say heres fan service baby

director destin daniel cretton already made name film business certainly best intentions talented cameraman bill pope already worked matrix sequels sam raimis spiderman films end marvel disney seem much say want product suitable masses youre scorsese nolan easy get vision through

one last word composer joel p west wrote sometimes beautiful score asian influences action however whole thing quickly seems unimaginative 

conclusion shangchi finally shown marvel slowly becoming trivial almost clear endgame practically nothing could really astonish us anymore still hope precisely hope crumbling right great action alone enough film convince shngchi best proof",Positive
947,missed something glowing reviews found rather clichéd script lacking originality starts watchable descends sluggish tiresome holed plot line lots lazy writing one dimensional characters action credible start bus scene becomes stupid cgi nonsense shame huge potential start quickly became rather childish unentertaining,Positive
948,nice classic marvel movie great imagery funny moments epic fighting candy eyes wholesome watch wasnt sure cast picked watching getting know characters portrayed absolutely work know first iron man thor movies made feel movie like many side plots going rabbit hole trying keep straight story line great character building ton cgi felt wasnt overly done used needed overbearing give props awkwafina well great job keeping heavily driven scenes still funny self knew pull back signature funny schitck played seriouslow key scenes perfection good role hope see next shangchi movie,Positive
949,great visuals nice story excellent fight scenes fun moments mysteries future everything needed marvel movie marvel black panther shang chi mixing superhero movie cultural environment great,Positive
950,excellent visually stunning characters though new us well developed cant wait see many humorous moments throughout film yet still emotional heartwarming great introduction new marvel era,Positive
951,didnt get see theaters dont think would alter perception movie outside well made well acted enjoyable film however issues didnt live hype basically jackie chan movie jackie chan played simu liu chris rock played awkwafina suddenly mysticism almost doesnt feel like traditional marvel movie werent surprise cameos almost laisez fare comment referring avengers endgame youd hard pressed believe one fun original,Positive
952,"movie leaves lot desired

the cgi mostly well done although consistent throughout pretty bad moments well

the action scenes nicely done umpteenth martial arts fight scene admit grew bit weary me

the story truly bad thin paper meanders along long making total runtime half hour long process also way disney new good kind

its pretty generic end seemingly providing sort fan service quite frankly pandering chinese audience anything else trying cram much chinese mythology history possible also many stereotypes clichés shallow even went shameless territory couple times weird

acting decent good woman playing jarjar binks mean legolas mean katy got annoying real fast

with everything disposal make great movie sure could whole lot better

 barely",Positive
953,bad mummy  bad lifeless empty floaty cgi  like cgi youd get computer game cut scene  years ago actors green screened badly shot theres script racing poorly paced story even actors giving couldnt save mightve rated higher hadnt already watch black widow year mention crap like mortal kombat snake eyes level stop marvel take time think product come back strong ,Positive
954,"awesome movie

must watch storyline really good action extremely mind blowing

and love acting

actors fabulous

wont regret watching beauty",Positive
956,"way marvel movie differs creating lately great cgi little story randomly placed jokes mostly funny bunch random action fantasy limitations imagination

jokes awkwafina terrible find extremely unpleasent watch like kevin hart find forced unnatural jokes terrible suited moment unnecesearily taking focus plot

story plot basic look back happened movie yeah nothing much happens really like  proper events rest prolong movie reason

things happen action wise movie arent quite connected often got feeling something happens nowhere predicted always still logical happen actually plot obvious know illogical action happen

and personal touch prefer fantasy limitations well know characters capable fantasy world really dont like sudden character pulls superpower move capability never earlier mentioned done move changes everything makes beat everyone",Positive
958,enjoyed every bit movie story original acting super good emotional funny moments super fun movie watch way adored dragons,Positive
959,"particularly impressed latest marvel offering bereft immersive storyline trevor unnecessary inclusion along wong felt like simply reminder good old days familiarity bear us get things back track

the worst part however latest reminder hollywood insistence movies require comic relief katy terribly written character tags along nothing offer actively encouraged portrayed unconvincing actress would better suited lightweight teen comedies constant omg facial expressions warranted

i serious doubts longevity studio big guns phased",Positive
960,"whoever picked super bad hiphoprap movie leave industry

there som great hiphoprap could haver worked lot better pick kind music movie

the asian scores obviously worked like should

anyway movie nice moments thought main asian female leads solid job

simu liu didnt work main dude bit meh 

with decent action scenes solid humour scenes gave ",Positive
961,surprised suspicious good review falling asleep cant even pay attention time somehow mandarin movie weird like watching incrediblely old chinese movie trying hit international bunch westerners movie far worst mcu movies chinese cast doesnt even speak mandarinenglish mother language languages movies quite irritating keep swapping languages may marvel doesnt care way speak effect experience audience watch guess best scene action part cg without anyone talking,Positive
962,"storyline predictable nothing innovative creative story

the visual effects good nothing ordinary based similar movies

you watch one time nothing leave impressed

the actors done great job backed engaging storyline",Positive
963,"marvel becoming apple matter youll buy products say nicer even buy kind products somewhere else movie disappoints many places

first storytelling dont know story start goes somehow felt takes unnecessarily emotional point cant say fully disappoint lot good action scenes good acting good vfx missing nice story story convinced properly give   ratings marble franchise believe future thats reason give   ratings",Positive
964,finally good marvel movie sick nonsensical movies marvel dc since long dad jokes type dialogues concrete storyline material like avatar liked one maybe hollywood make indian avatar based movie would exciting like old indian gods mythology type movie bollywood really sux comes making movies theyre good making good biopics,Positive
965,"movie around amazing visuals amazing heartfelt story simu lius tony leungs performances truly extraordinary

i didnt give  stars final battle felt little underwhelming comparison rest movie something noticed common theme marvel movies

would honestly give ",Positive
966,shang chi breath fresh air shang chi truly shows us beauty martial arts couldnt take eyes screen,Positive
967,first movie see theaters since covid let tell something movie visually stunning mean graphics cinematography colorful nature macau acting great heart better opinion black widow especially simu liu awkwafina menger zhang tony chiuwai leung michelle yoeh soundtrack good film morals something like movies like family history protection asian issues america end good movie see theaters family give movie ,Positive
968,first say action sequences movie great cinematography point real mandarin aka shang chis father easily best marvel villain plus refreshing see ten rings action story good wish changes script make movie interesting got bit slow second half climax bit dramatic moments could better script right end marvel fan great film superhero fan isnt really particular studio find movie okayish one,Positive
969,movie clear crisp visuals blends chinese kung fu cgi perfection seems come cost weak underdeveloped plot misplaced priorities prevents audience investing characters,Positive
971,movie mean nothing special standard marvel movie story flawed acting villain comedy visual amazing loved movie felt like something new something fresh,Positive
972,"far favourite marvel movie time great story great actors great visuals overall great experience

i wish ability forget could watch knowing happen next",Positive
973,"plus tony leung perfomance action sequences climax portion chinese representation emotional weight

minus dull routine start first half less intriguing scenes hero portion much elevated proper backstory  rings

verdicta decent watch audience visual treat fans",Positive
974,movie nostalgiashaolin  ninjas good graphics comedy action,Positive
975,"quite clear marvel standard formula making origin stories exactly done shang chi story doesnt much offer action sequences vfx performances actors make exciting watch another best thing new world introduces like black panther

p  one extra rating post credit sequence 🙊",Positive
977,"really good superhero movie marvel doesnt disappoint always

a little deus ex machina end spoiled bit big deal",Positive
978,movie worth watching marvel funny way connecting storylines mcu films fight choreography cgi standards story line superb amazing film,Positive
980,tony leung carried entire show hope everyone outside asia chinese hope know lucky hollywood hollywood film compare lack charisma simu lu together scenes even awkwafina better job simu good job finally creating decent movie asians representation,Positive
981,"im marvel huge fan unfortunately could watch black widow theaters right came went watch shangchi say got cinema excited first still kind disappointed looks like disney live action marvel movie nothing say special effects combat scenes though amazing

anyways cant say wasted money still nice movie know people might like doesnt even seem marvel movie",Positive
982,honestly good movie best one  expected much full fill expectations twists one time watchable movie thats,Positive
983,"really wanna michael pena summary heres much shorter version

so like joy luck club mini reunion theres parkour crack session ride mr weasleys enchanted car chinese wakanda ride mulans mushu fight chinese kraken save world basically awkwafina wong steal show welcome hotel californiaaasa",Positive
984,great action fantasy adventure compelling story arc storyline great compelling villain amazing marvel origin story great comedic timing great cinematography amazing fight sequences music perfect movie character arc satisfying awesome climax great action film watch,Positive
985,"best mcu movie ever best fight scene

a different style mcu movie",Positive
986,went moderate expectation thinking movie would typical predictable disney film wrong blown away complex story line freaking awesome choreography martial arts film exciting beginning acting chemistry characters captivating especially shang chi katy cinematography flawless thoroughly enjoyed movie ,Positive
987,love movie great mixture flying kung fu movies mcu cinematic movies recommend please stay end credits didnt know already,Positive
988,movie must see  great story willing see words cant describe good,Positive
989,mario puzo truman capote write fantasy would feel like lewis carroll write crime drama would feel like shang chi essence sort fascinating singularly unique audacious combination wrapped wildly entertaining martial arts film shang chi feels like mcu production interplay seemingly dissimilar elements else could one possibly come across engrossing mix marvel cinematic universe raccoon sent emails russian assassin thats beauty shang chi propels quite enthusiastically energetically vast inexplicable new terrain stan lee fellow artists creators could envisioned foretold extraordinary offering marvel studios shang chi mustsee,Positive
990,"interested popcorn movies however knew tony leung one main cast gave last chance marvel

the fight scenes mix styles ip man kungfu movie reached  standard especially fight wenwu wifewhich shown trailer

also plot better normal mcu movies least allround character description shangchi role players fair performance every actor however tony leungwenhu shown best actor cannes every move eyecontact voice welldesigned creates wenwu give credit director also shown reason wenwu bad things

after shangchi superhero movie description would detailed movie tony leung casted normally however one tonys fan breakthrough seemed enjoyed interviews hope see background wenwu another movie",Positive
991,"totally different usual super hero movies

just great awesome",Positive
993,great action great scifi great scenario another wonderful movie added mcu,Positive
994,good movie one amazing marvel series keep going 💪🏼💪🏼😍,Positive
995,enjoyable visuals action sequences amazing storytelling well done,Positive
997,short enjoy long well go see lot talk  first thought dragon might make like movie wrong usually fan dragon liked one say didnt hate hope fun ,Positive
998,someone loves martial arts movies think shangchi beautiful homage classics also introducing newer take ties marvel well including modern asian american experiences personally one top marvel movies,Positive
999,"high expectations movie like many wasnt familiar hero going in

that said choreography action scenes phenomenal definitely highlight film me

if youre fan film enjoy beautiful movie",Positive
1000,boyfriend saw shangchi late afternoon pm exact missed rush anyways movie really best since saw endgame back  story great special effectcgi amazing bit hard follow times since theres much going scene highly recommend movie marvel fans,Positive
1001,"epic fight scenes without much visually clutter like marvel movies great actors funny moments impressive characters backstories

and best partwong",Positive
1002,"shang chi visual treat great acting great visual effects lacks screenplay nd half st half good enjoying movie much great martial arts comic timing awkwafina bus fight scene amazing good st half done movie went downhill could better still decent anyways shang chi legend ten rings serves purpose entertainment say marvel studios never disappoint us movies

 ⭐",Positive
1003,movie doesnt really know supposed drama fantasy flick superhero movie bromance comedy tries way hard appeal every possible viewer achieves nothing started well really awesome martial arts scenes story got confusing holes plot swiss cheese instance year old trained assassin apparently got bullied school  really guy played british actor even plot moment showed moment done movie overthetop magical creatures probably supposed get awwws female audience disappointing thing interesting badass sister got treated way women typically get treated hollywood got totally ignored male hero get rings deserve least half male storytelling finest usual,Positive
1004,typical marvel movie lots action  laughs saw imax loved marvel fan enjoy movie  extra credits stay end,Positive
1006,"love shangchi amazing marvel superhero asian movie ten ring reference showing iron man   marvel one shot  antman mandiri character amazing previously iron man  visual fighting awesome also including abomination  wong

rating ",Positive
1007,chemistry simu awkafina fact shang chi doesnt fall far mandarin tree fresh take super hero movie knows needs done doesnt conflict makes choice acts really showed true strict upbringing made character different marvel heroes internal struggle shang makes hard decisions absolutely loved want see universe thats new cuz usually say cant wait see avengers katy shang need wedding bells ive never wanted couple two,Positive
1009,good action good fighting good visuals obvious comedic relief movie actually good character awkwafina enjoyable new marvel movies always wonder super heroes helping makes sence bc personal sotry alien invasion mega mobs rated  think fare nothing groundbreaking,Positive
1010,thought another junk chinese movie turned bad surprised see many famous actors actresses topic style interesting remind films like borrowed cant tell ones similarities exact copy realized marvel movies understandable ending typical marvel hero thinking overall bad chinese version marvel movies,Positive
1011,kinda meh like everything reminds well made kungfu movie marvels sfx budget still better antman good wakanda,Positive
1012,definitely worth watch action isnt top predictable enjoyable even tie marvel uni go places,Positive
1013,"think best way describe movie matrix meets kung fu panda

this great movie action sequences spectacular even though lot going unlike epic battle scenes movies lose track whats happening filmed way really easy follow make whats going cinematography spot plenty slow motion well speed guys move phenomenal breathtaking times bruce lee would approve

the acting good round characters good relatable visually spectacular experience fans marvel martial arts enjoy",Positive
1014,good entry new character bit cheesy fine good vfx well best character katy holds many moments pretty enjoyable movie,Positive
1015,compared mc movies one ok hard come many heroic stories super powers scripts mind still good movie good watch family well starting movie little different waiting see connects entire movie happens interesting,Positive
1016,id seen spider man way home decided stay marvel universe watch wow blows spiderman convoluted confusing multiverse water fresh fantastic unexpected bit depth usual marvel flick love acting actionfight scenes excellent great mix family drama fine humor lighten certain periods film didnt want end highly recommend gave  stunning watch us even home imo one top tier mcu films,Positive
1017,great action sequences visual effects throughout likeable characters especially tony leung wenwu definitely one best mcu villains absolutely great action choreography best hand hand combat scenes mcu winter soldier however movie went downhill first half movie definitely could much better better,Positive
1018,"nessa analise baseei em  importantes pontos enredo desenvolvimento personagens estética e entretenimento

enredo 

desenvolvimento 

estética 

personagens 

entretenimento ",Positive
1019,"sure top times cartoony fantasy movie

and wellmade one that

not huge fan last end credits scene always setup new conflict",Positive
1020,well definitely best production marvel following endgame absolute treat watch main attraction obviously amazing fight sequence thats best fight scenes mcu also background music perfectly fitting tone setting film many might think plotline enough depth id beg differ way theyve changed shang chi character introducing father wielder ten rings changing power rings altogether amazing approach merging different components changing storyline comics common mcu none unique shang chi id say brought original shang chi comics wouldve mediocre movie made every character unique even villain backstory everyone relate fight sequences give goosebumps everytime watch em cant wait sequel,Positive
1021,would like say fantastic movie film lot colors interesting cool plot actors worked roles fullest leaves pleasant emotions viewing advise everyone evening pleasant company family circle ,Positive
1023," suddenly unexpectedly us one best creations marvel entire modern history lasting already  years colorful interesting tasty emotional spectacular bright spectacle leave anyone indifferent plus sign even though character named

  marvel projects reached grandeur scale local producers afford experiment certain characters unknown mass audience probably known ardent fans huge comic book universe eternals shanchi many new movie characters new surprises waiting us course difficult say however given frank failure first success second everything simple dwell second detail obvious reasons 

this film  hours long tells us magical accessories  rings give owner unknown power strength immortality time family joytragedyjoy unfolding us numerous rather big flashbacks past  rings play central role without judging title tape viewing get anywhere turned bit fantasy mysticism couple familiar characters previous marvel projects certain secluded area like wakanda asian tint well colorful spectacle principle highquality film ",Positive
1026,fast paced energetic relentless particularly genre normally go enjoy loved every second visual masterpiece superb acting terrific musics produced magical way stunning,Positive
1027,"like many marvel films shangchis film turned great acting great actors opinion chosen quite correctly place main character wanted see strong pumpedup person strong pukhlyash general find fault actors plot film done cool even strange moments expect meeting headless animal additionally creates interest

watching movie creates certain tension clear happen next mystery film also gives certain zest",Positive
